problem,dim,seed,method,step,best_y,selected_y,known_optimum_y,normalized_regret,raw_pool_hash,proposal_hash
GMM,2,101,Local-Rank-No-Reliability,4,-0.7835505420262665,-0.7835505420262665,-1.0001911515148465,0.3370270204996941,650423a2ab815d551c24845c4303c334453ce76cc7bbdc0073a2abc66d67585a,413f43bf088fb10b4d6081bc94e5bb60b57d42fa193b246048cbbcff5e914f84
GMM,2,101,Local-Rank-No-Reliability,5,-0.7835505420262665,-0.3845455545220935,-1.0001911515148465,0.3370270204996941,29a25064c2f25611b24504e27418a59fab64632747802db3a292e5bf1ab4b612,1d66b1659199a72dcada0fd277c4ec0937a9ba18ff8797cf3ce0b3f48641e1f6
GMM,2,101,Local-Rank+Reliability,0,-0.3573922175677191,,-1.0001911515148465,1.0,,
GMM,2,101,Local-Rank+Reliability,1,-0.4775765485442462,-0.4775765485442462,-1.0001911515148465,0.8130296666198069,e8f153f1ce7776e7a7bdce747676d5f0727ea8326690b8535ab374c8ecd46ce4,8958679e785daf19f29870da45b64009f97c9b12775b937f6f7a6cdfef9db29d
GMM,2,101,Local-Rank+Reliability,2,-0.5290423681458288,-0.5290423681458288,-1.0001911515148465,0.732964475338989,947413f064431a8791a34f89f245ddc3d07c1a82e3b1ba8d2015b8c61ca8e884,6b16ca7339717b6a2f4b491807e862ac81a5153e7ae700bf20ab168b600370b1
GMM,2,101,Local-Rank+Reliability,3,-0.6730645248964106,-0.6730645248964106,-1.0001911515148465,0.508909721753433,948c7fe9dae17c55201b84f2f01354c29cab4c648a3aae2dc0f69512f6fc7a5a,2ae935bfb5ff45c8a44598ed6cc21252404636367309778215078bb612e07f98
GMM,2,101,Local-Rank+Reliability,4,-0.7835505420262665,-0.7835505420262665,-1.0001911515148465,0.3370270204996941,650423a2ab815d551c24845c4303c334453ce76cc7bbdc0073a2abc66d67585a,413f43bf088fb10b4d6081bc94e5bb60b57d42fa193b246048cbbcff5e914f84
GMM,2,101,Local-Rank+Reliability,5,-0.7835505420262665,-0.3845455545220935,-1.0001911515148465,0.3370270204996941,29a25064c2f25611b24504e27418a59fab64632747802db3a292e5bf1ab4b612,1d66b1659199a72dcada0fd277c4ec0937a9ba18ff8797cf3ce0b3f48641e1f6
Ackley,2,42,Target-Only,0,8.110079754966062,,4.440892098500626e-16,1.0,,
Ackley,2,42,Target-Only,1,8.110079754966062,10.254568958697794,4.440892098500626e-16,1.0,e2ac95c23ec98c9f25540cbc2accdf5af0ebabfd599706ca95c95995f277cc62,d424612c38c3a10dc3c6709c3cd5745afe28e12214006e667a431ba39ffd8681
Ackley,2,42,Target-Only,2,8.110079754966062,10.261228573688326,4.440892098500626e-16,1.0,ba42733f8b7e5abdcc5eb1014bd4d9c80b8595f2db6bb264e892f10a57c6b7af,d8b7c34aed0a7699c34c142a44732a438ee7a24c4a0bea43668ef1990f17d7c4
Ackley,2,42,Target-Only,3,8.110079754966062,9.917034245191852,4.440892098500626e-16,1.0,5d2c38dd7b656c6fa58b22f49762f1c46e3b4073f4d7ac334c4c9d12c16c68a9,e334b95c3294c155556c32c4850bc09d4203700f94b9798525e2f70aa071bca2
Ackley,2,42,Target-Only,4,8.110079754966062,8.52211809401037,4.440892098500626e-16,1.0,f3869aa4706ff407fedb3882de577e8cfec10c378d3147737a2effbc99267f3c,d047c082095bde6244c9809e082c173ca1816cb2b7bbefaf69c4621d178643b8
Ackley,2,42,Target-Only,5,7.019686284553444,7.019686284553444,4.440892098500626e-16,0.865550832623448,9dbaf0107712c5659e603a149ad575fe5627af841cff8d44998e8b1962fce975,544c6243161394264e3c5b7fcd4b1b16be61ef5d4c5391aaf256eea5ced01db4
Ackley,2,42,Geometry-Only,0,8.110079754966062,,4.440892098500626e-16,1.0,,
Ackley,2,42,Geometry-Only,1,5.155866420197206,5.155866420197206,4.440892098500626e-16,0.6357356001388401,e2ac95c23ec98c9f25540cbc2accdf5af0ebabfd599706ca95c95995f277cc62,d424612c38c3a10dc3c6709c3cd5745afe28e12214006e667a431ba39ffd8681
Ackley,2,42,Geometry-Only,2,5.155866420197206,5.381469347280941,4.440892098500626e-16,0.6357356001388401,ba42733f8b7e5abdcc5eb1014bd4d9c80b8595f2db6bb264e892f10a57c6b7af,23f83c054edcef1d6b9f019ed8f64cd628b60a92a154fbc47cacd0df9018a898
Ackley,2,42,Geometry-Only,3,5.155866420197206,8.973744519145493,4.440892098500626e-16,0.6357356001388401,5d2c38dd7b656c6fa58b22f49762f1c46e3b4073f4d7ac334c4c9d12c16c68a9,88cf29bca9c33566d36863954fdf19ef6862d9f7002fc632803221477736bbfe
Ackley,2,42,Geometry-Only,4,5.155866420197206,6.369493900912591,4.440892098500626e-16,0.6357356001388401,f3869aa4706ff407fedb3882de577e8cfec10c378d3147737a2effbc99267f3c,4090a651f9538ed2a2b39fab759a3be677410a3776ea92ea35fa993a0daca7db
Ackley,2,42,Geometry-Only,5,5.155866420197206,5.389744048695253,4.440892098500626e-16,0.6357356001388401,9dbaf0107712c5659e603a149ad575fe5627af841cff8d44998e8b1962fce975,403403ad00780c0bcc1faacadea6dde08cc1800c13ec96917259efd7a626ba8d
Ackley,2,42,Local-Rank-No-Reliability,0,8.110079754966062,,4.440892098500626e-16,1.0,,
Ackley,2,42,Local-Rank-No-Reliability,1,5.155866420197206,5.155866420197206,4.440892098500626e-16,0.6357356001388401,e2ac95c23ec98c9f25540cbc2accdf5af0ebabfd599706ca95c95995f277cc62,d424612c38c3a10dc3c6709c3cd5745afe28e12214006e667a431ba39ffd8681
Ackley,2,42,Local-Rank-No-Reliability,2,5.155866420197206,5.381469347280941,4.440892098500626e-16,0.6357356001388401,ba42733f8b7e5abdcc5eb1014bd4d9c80b8595f2db6bb264e892f10a57c6b7af,23f83c054edcef1d6b9f019ed8f64cd628b60a92a154fbc47cacd0df9018a898
Ackley,2,42,Local-Rank-No-Reliability,3,5.155866420197206,8.973744519145493,4.440892098500626e-16,0.6357356001388401,5d2c38dd7b656c6fa58b22f49762f1c46e3b4073f4d7ac334c4c9d12c16c68a9,88cf29bca9c33566d36863954fdf19ef6862d9f7002fc632803221477736bbfe
