dim,seed,sample_size,noise_level,task_id,region_id,center,covariance,region_quality,core_count,context_count,bic,model_type,oof_spearman,oof_ndcg,oof_precision_at_top,geometry_spearman,geometry_ndcg,reliability,boundary_fraction,center_true_y
2,42,250,0.02,controlled_d2_s42,controlled_d2_s42::region_1,"[2.597564006925766, -1.4452026641327707]","[[0.8636539468523919, -0.36512829711835587], [-0.36512829711835587, 0.7696279807196446]]",0.8970883534136546,24,72,401.2616478809348,gp,0.9422773905891443,0.993622540438948,0.875,0.7651939031448968,0.9881052541551582,0.9362680546353684,0.6666666666666667,-0.8437121862374773
2,42,250,0.02,controlled_d2_s42,controlled_d2_s42::region_2,"[2.7890393435749337, 2.931672888644186]","[[0.6871212495674317, -0.1462485063651397], [-0.1462485063651397, 0.2143614044161803]]",0.9252394192153228,13,39,401.2616478809348,gp,0.8967611336032388,0.99075212094344,1.0,0.8724696356275305,0.998108485248647,0.8884679950970524,0.6666666666666667,-0.9902941636524465
2,42,250,0.05,controlled_d2_s42,controlled_d2_s42::region_0,"[2.3609301155450275, -1.4157523498653481]","[[0.5661990822162444, -0.21160962477006784], [-0.21160962477006784, 0.8629897644533934]]",0.9103687477181452,22,66,402.1406776403613,gp,0.8113434020210437,0.9867730858567413,0.7142857142857143,0.7877465817764326,0.9752010947376109,0.8006118325018119,0.6666666666666667,-0.8113427820436004
2,42,250,0.05,controlled_d2_s42,controlled_d2_s42::region_1,"[-2.665742018440711, -0.8774583625159494]","[[0.6405961279420819, -0.19429177722177904], [-0.19429177722177904, 0.6998523261543524]]",0.8832252085264133,13,39,402.1406776403613,gp,0.7034412955465588,0.9142102418325065,0.5,0.8230769230769232,0.9193511131484087,0.6430932369165911,0.6666666666666667,-0.6776203345266608
2,42,250,0.05,controlled_d2_s42,controlled_d2_s42::region_2,"[2.8838257259483946, 2.9404984234543434]","[[0.8028316412775376, -0.2515297278214826], [-0.2515297278214826, 0.30003427850640574]]",0.904685408299866,15,45,402.1406776403613,gp,0.5189723320158103,0.9143954502159034,0.6,0.8198945981554676,0.9838438273867636,0.47454593918319415,0.6666666666666667,-0.9943739367211538
2,42,500,0.0,controlled_d2_s42,controlled_d2_s42::region_0,"[-2.432878007064282, -0.9830549031431005]","[[0.4926494606831854, 0.02658862848837944], [0.02658862848837944, 0.5707054321456065]]",0.890994109430983,33,96,732.8101858093939,gp,0.9984536082474226,0.9981319055417104,0.9,0.975596852957135,0.995266957094202,0.9965884025949963,0.65625,-0.6884034724945949
2,42,500,0.0,controlled_d2_s42,controlled_d2_s42::region_1,"[2.3355952674494986, -1.3435876942432892]","[[0.5448045541124965, 0.0006201709406253474], [0.0006201709406253474, 0.6751229425728352]]",0.9083500334001336,45,96,732.8101858093939,gp,0.9923900216596929,0.9998557869985877,1.0,0.9157487791644059,0.9800517462903009,0.9922469061160978,0.53125,-0.8073178741850104
2,42,500,0.0,controlled_d2_s42,controlled_d2_s42::region_2,"[3.038517610420231, 2.8128434508350066]","[[0.7999724136833128, -0.23111764673896568], [-0.23111764673896568, 0.2923169220759858]]",0.9000728730187649,22,66,732.8101858093939,gp,0.9970358000208748,0.9960189359673249,0.8571428571428571,0.9696900114810565,0.9974810880486277,0.9930665366581223,0.6666666666666667,-0.990839815130582
2,42,500,0.02,controlled_d2_s42,controlled_d2_s42::region_0,"[-2.3637472796113634, -1.0402025765482763]","[[0.5923849496588427, -0.016770031811791486], [-0.016770031811791486, 0.48842317214158293]]",0.8887775551102205,34,96,733.7665980408054,gp,0.9663456321215409,0.9948995069819658,0.9,0.9379001627780793,0.9909572225594385,0.9614167929718972,0.6458333333333333,-0.6762324513893874
2,42,500,0.02,controlled_d2_s42,controlled_d2_s42::region_1,"[2.4231962536310125, -1.4440870727164483]","[[0.4974003558371235, 0.040259355768661215], [0.040259355768661215, 0.6993858558674159]]",0.9132217924220535,43,96,733.7665980408054,gp,0.9715677099063967,0.9982390055677663,1.0,0.9471242539338036,0.9852843068647898,0.9698567845787136,0.5520833333333333,-0.8231222824792305
2,42,500,0.02,controlled_d2_s42,controlled_d2_s42::region_2,"[3.045774842269901, 2.8517507938746074]","[[0.7663541785475576, -0.21484244682897186], [-0.21484244682897186, 0.3129087510912027]]",0.8953559292498039,23,69,733.7665980408054,gp,0.8839868833660998,0.9939187989191378,0.8571428571428571,0.8998173182316406,0.9978446785680232,0.8786111813755059,0.6666666666666667,-0.9890352272905639
2,42,500,0.05,controlled_d2_s42,controlled_d2_s42::region_0,"[2.5114644020370336, -1.4528486559773692]","[[0.7243068117803605, 0.0029441623125402373], [0.0029441623125402373, 0.7184161857352956]]",0.9044898307252802,47,96,746.4762154859059,gp,0.9099596783817868,0.9931890042820778,0.9,0.9192620727075419,0.9770122199314571,0.9037619469088466,0.5104166666666667,-0.8362609909161434
2,42,500,0.05,controlled_d2_s42,controlled_d2_s42::region_1,"[-2.4599606834037964, -0.9383570198177387]","[[0.42153843492924553, 0.08057455384939399], [0.08057455384939399, 0.6545650861837141]]",0.8929734468937875,32,96,746.4762154859059,gp,0.8782555615843733,0.9824926301442813,0.8,0.8673223005968529,0.9880629822292828,0.8628796166398738,0.6666666666666667,-0.6937747945925575
2,42,500,0.05,controlled_d2_s42,controlled_d2_s42::region_2,"[3.0082812864203983, 2.891768902712501]","[[0.7402846079553329, -0.23856524248217126], [-0.23856524248217126, 0.3192014113083112]]",0.9044756179024714,21,63,746.4762154859059,gp,0.786962365591398,0.9848961485590663,0.8571428571428571,0.8687596006144392,0.9990282887885573,0.7750762029318997,0.6666666666666667,-0.9901203204648487
2,101,100,0.0,controlled_d2_s101,controlled_d2_s101::region_0,"[-0.9899291665731889, 1.2199799031551233]","[[2.663103498298897, -2.1715439419374256], [-2.1715439419374256, 2.7502998638067058]]",0.9010101010101009,15,45,168.83747443772572,gp,0.7905138339920948,0.9155383592938023,0.4,0.7656126482213437,0.5894751947589429,0.7237457385721757,0.6666666666666667,-0.12898192338378436
2,101,100,0.0,controlled_d2_s101,controlled_d2_s101::region_1,"[-2.14699932217884, -3.626188419221534]","[[0.6284737741057027, -0.004954728527777029], [-0.004954728527777029, 0.08765100204436202]]",0.9131313131313131,5,20,168.83747443772572,gp,0.9172932330827066,0.9460124056131834,0.5,0.6240601503759398,1.0,0.8677707780812659,0.75,-0.9168023255895147
2,101,100,0.02,controlled_d2_s101,controlled_d2_s101::region_0,"[-0.98992914800282, 1.2199803262791138]","[[2.6631037206512134, -2.1715442184492892], [-2.1715442184492892, 2.7502980234288343]]",0.9016835016835016,15,45,162.57597529790038,gp,0.5441370223978919,0.8856926950268791,0.4,0.6878787878787878,0.6578385922679751,0.4819381858314901,0.6666666666666667,-0.12898185636290194
2,101,100,0.02,controlled_d2_s101,controlled_d2_s101::region_1,"[-2.203621959000086, -3.4727113205828757]","[[0.7446563834258454, -0.15620223619057205], [-0.15620223619057205, 0.05398799567022374]]",0.9111111111111111,5,20,162.57597529790038,gp,0.2902255639097744,0.7897088922475857,0.0,0.5849624060150376,0.7747618853474786,0.22919370857711882,0.75,-0.9645053214312507
2,101,100,0.05,controlled_d2_s101,controlled_d2_s101::region_0,"[-1.1635541476219584, 1.9836364709659033]","[[2.100770212143342, -1.6130777394518485], [-1.6130777394518485, 1.4773152675956043]]",0.9282828282828282,10,30,166.90229920184646,gp,0.5030033370411569,0.7178485648611703,0.3333333333333333,0.553281423804227,0.7742415037269047,0.361080223615374,0.6666666666666667,-0.03174953431397862
2,101,100,0.05,controlled_d2_s101,controlled_d2_s101::region_1,"[-1.7469671348917153, -2.6029911523965676]","[[1.4564711169114446, 0.9873813227924186], [0.9873813227924186, 1.4520967977384251]]",0.8797979797979798,10,30,166.90229920184646,gp,0.5052280311457175,0.756965025955482,0.0,0.2992213570634038,0.8965093501594262,0.38243994970965506,0.6666666666666667,-0.2652924180222167
2,101,250,0.0,controlled_d2_s101,controlled_d2_s101::region_0,"[-2.1216568213329206, -3.45963347079126]","[[0.26002697540633213, -0.032542153704971225], [-0.032542153704971225, 0.3840602582762355]]",0.9101861993428257,11,33,378.7908916981955,gp,0.9745989304812834,1.0,1.0,0.9411764705882354,0.9977477746323121,0.9745989304812834,0.6666666666666667,-0.9915978643453293
2,101,250,0.0,controlled_d2_s101,controlled_d2_s101::region_1,"[0.5188128972854406, -0.04148188849122908]","[[0.8486619907863373, -0.09526371632316412], [-0.09526371632316412, 0.7238402224668087]]",0.8929049531459171,27,81,378.7908916981955,gp,0.984405876371209,0.9976599941328658,1.0,0.9488708220415537,0.9986438561666273,0.982102360844859,0.6666666666666667,-0.68694785421803
2,101,250,0.0,controlled_d2_s101,controlled_d2_s101::region_2,"[-2.421937278560774, 3.2850205344925447]","[[0.25079739895756636, -0.018017734263469757], [-0.018017734263469757, 0.2524983009849268]]",0.9133199464524765,12,36,378.7908916981955,gp,0.9747747747747749,0.9934991451653363,0.75,0.825997425997426,0.9609873534479123,0.9684379054674721,0.6666666666666667,-0.8035392106143349
2,101,250,0.02,controlled_d2_s101,controlled_d2_s101::region_0,"[0.5409920314403254, 0.001583619007337279]","[[0.7102448615164058, -0.06504503887591823], [-0.06504503887591823, 0.7429964366036403]]",0.8979919678714858,25,75,375.4925708824263,gp,0.9642526921699914,0.9930650971737104,0.875,0.9253769559032715,0.9853343239388608,0.9575656934498044,0.6666666666666667,-0.682215798580771
2,101,250,0.02,controlled_d2_s101,controlled_d2_s101::region_1,"[-2.121619701000623, -3.459546949832182]","[[0.26002401615326626, -0.03249967394978587], [-0.03249967394978587, 0.3841157766714793]]",0.9101861993428259,11,33,375.4925708824263,gp,0.8455882352941178,0.9988330656462536,1.0,0.8405748663101605,0.9977477746323121,0.8446014893332293,0.6666666666666667,-0.9916177630844508
2,101,250,0.02,controlled_d2_s101,controlled_d2_s101::region_2,"[-2.3831052615357775, 3.2756278751702457]","[[0.22906642320727907, -0.04112334947003062], [-0.04112334947003062, 0.3257004351146628]]",0.9013195639701663,14,42,375.4925708824263,gp,0.9021149015476867,0.9820980832691341,0.8,0.7176890041325663,0.9780174038034047,0.8859653156985067,0.6666666666666667,-0.805382886219642
2,101,250,0.05,controlled_d2_s101,controlled_d2_s101::region_0,"[-2.3493516595246264, 3.1516121075137]","[[0.2487417445580314, -0.020799063704517264], [-0.020799063704517264, 0.27027741162975255]]",0.9243641231593038,12,36,376.31011179774697,gp,0.7585585585585587,0.9914429738357697,0.75,0.7737451737451738,0.9776377031261005,0.7520675531258723,0.6666666666666667,-0.8315117304040359
2,101,250,0.05,controlled_d2_s101,controlled_d2_s101::region_1,"[0.6364453229572632, 0.06430742134066965]","[[0.9558961419974684, -0.11388694442052599], [-0.11388694442052599, 0.7769609855272265]]",0.8847805013156071,29,87,376.31011179774697,gp,0.747393744987971,0.9772773397422088,0.6666666666666666,0.6666909674126995,0.9536567367511238,0.7304109708418111,0.6666666666666667,-0.6596111391399565
2,101,250,0.05,controlled_d2_s101,controlled_d2_s101::region_2,"[-2.2700422416994748, -3.27906647296671]","[[0.17516185803035259, 0.09848165967810266], [0.09848165967810266, 0.28685841533187795]]",0.925479696564034,9,27,376.31011179774697,gp,0.5018315018315018,0.8974209038194109,0.6666666666666666,0.6703296703296703,0.9720090826206437,0.4503540799386787,0.6666666666666667,-0.9168164204696534
2,101,500,0.0,controlled_d2_s101,controlled_d2_s101::region_0,"[-2.060295635104963, -3.4414286598265362]","[[0.38170126160255075, -0.06335183294845517], [-0.06335183294845517, 0.31497899764547227]]",0.9068136272545089,26,78,717.0520475300964,gp,0.9962252698467313,0.9982449594008758,1.0,0.9347993778373525,0.9978172025498178,0.9944768540522768,0.6666666666666667,-0.9992049293731241
2,101,500,0.0,controlled_d2_s101,controlled_d2_s101::region_1,"[-2.454100583018151, 3.0937592306988466]","[[0.5156266025570746, 0.11126472272617718], [0.11126472272617718, 0.20823726263098996]]",0.9144689378757515,25,75,717.0520475300964,gp,0.9929729729729729,0.9980242738963095,1.0,0.9292745376955902,0.9996362767808293,0.9910111303500111,0.6666666666666667,-0.84588657730086
2,101,500,0.0,controlled_d2_s101,controlled_d2_s101::region_2,"[0.21458976361087995, -0.18793109388854304]","[[0.6745227110993057, -0.11164497236444326], [-0.11164497236444326, 0.951446912825557]]",0.8906384196965359,49,96,717.0520475300964,gp,0.9980602016680822,0.9994404685746014,1.0,0.9444112859468258,0.9870759322383579,0.9975017556208092,0.48958333333333337,-0.6874355026387013
2,101,500,0.02,controlled_d2_s101,controlled_d2_s101::region_0,"[-2.4857617111887103, 3.0563018523831174]","[[0.5118619696525349, 0.08607640331558318], [0.08607640331558318, 0.18193634077306914]]",0.9176686706746827,24,72,715.5655432740308,gp,0.8661559116293106,0.9966359131380356,1.0,0.8819216669882308,0.9979370986343592,0.8632420879065856,0.6666666666666667,-0.8418095857320392
2,101,500,0.02,controlled_d2_s101,controlled_d2_s101::region_1,"[0.22459629309668072, -0.2170507678881494]","[[0.6297230494729877, -0.08162666734331739], [-0.08162666734331739, 1.0006102138188582]]",0.8918244652570447,49,96,715.5655432740308,gp,0.9739008940246814,0.9992979460407561,1.0,0.9289609332609876,0.984573944336194,0.9732171630461202,0.48958333333333337,-0.6849663858941925
2,101,500,0.02,controlled_d2_s101,controlled_d2_s101::region_2,"[-2.0390715159282613, -3.479531861514851]","[[0.3794784356348392, -0.0823487086751675], [-0.0823487086751675, 0.34076221325159595]]",0.9021004972908782,27,81,715.5655432740308,gp,0.824722361815097,0.9985082202404292,0.8888888888888888,0.8189250225835591,0.9993051107196773,0.8234920576884758,0.6666666666666667,-0.9935208030695004
2,101,500,0.05,controlled_d2_s101,controlled_d2_s101::region_0,"[-2.0440455647175733, -3.411954234780178]","[[0.335499024229652, -0.045210777062365204], [-0.045210777062365204, 0.31658113575426045]]",0.9109886439545759,24,72,735.7141070480048,gp,0.7953469302698504,0.9957963629881587,0.875,0.8794456235127662,0.9984749778739678,0.7920035804765136,0.6666666666666667,-0.999356524294395
2,101,500,0.05,controlled_d2_s101,controlled_d2_s101::region_1,"[-2.324514646712163, 3.129818446315527]","[[0.6249281827621977, 0.11836547111026688], [0.11836547111026688, 0.2046604211291528]]",0.9142284569138276,25,75,735.7141070480048,gp,0.7204836415362731,0.9831195083427458,0.75,0.7738264580369842,0.9968530965745427,0.7083215234361319,0.6666666666666667,-0.8250316419611792
2,101,500,0.05,controlled_d2_s101,controlled_d2_s101::region_2,"[0.26002873621920153, -0.07984155621234143]","[[0.718544841188514, -0.020721102672814712], [-0.020721102672814712, 1.2299954426202884]]",0.8894259106448191,51,96,735.7141070480048,gp,0.8914760493015361,0.9933259474589214,0.9,0.8732365708084645,0.9843140953267426,0.8855262913093845,0.46875,-0.6977316740149733
2,2026,100,0.0,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.1002075319055105, 1.2357927841833551]","[[1.0847164802030311, -1.1985692336093088], [-1.1985692336093088, 2.104584977051633]]",0.8841750841750842,15,45,145.06390350458483,gp,0.971705260911215,0.9571377219506249,0.8,0.816600790513834,0.9362646235959418,0.9300557598359979,0.6666666666666667,-0.3773442763960688
2,2026,100,0.0,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.9305658165015928, -3.5742377706336153]","[[0.08574446513244716, 0.06930516887135113], [0.06930516887135113, 0.218214897525635]]",0.9636363636363636,5,20,145.06390350458483,gp,0.8842105263157894,0.9008292819224751,0.5,0.6932330827067669,0.8977559407978107,0.7965227334893464,0.75,-0.9508330056183913
2,2026,100,0.02,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.1002075319055105, 1.235792784183355]","[[1.0847164802030311, -1.1985692336093088], [-1.1985692336093088, 2.104584977051633]]",0.8841750841750842,15,45,145.06390350458483,gp,0.8345191040843214,0.955213521715482,0.8,0.7899868247694334,0.9391193795153304,0.7971439323512335,0.6666666666666667,-0.3773442763960688
2,2026,100,0.02,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.9305658165015928, -3.5742377706336153]","[[0.08574446513244716, 0.06930516887135113], [0.06930516887135113, 0.218214897525635]]",0.9636363636363636,5,20,145.06390350458483,gp,0.6165413533834586,0.9008292819224751,0.5,0.8090225563909773,0.8692485637020436,0.555398504643932,0.75,-0.9508330056183913
2,2026,100,0.05,controlled_d2_s2026,controlled_d2_s2026::region_0,"[1.17350393790477, 2.4550609733586026]","[[0.30813631048851836, 0.2770065241250782], [0.2770065241250782, 0.3510940477373784]]",0.8874458874458873,7,21,153.77587032153588,gp,0.6805194805194805,0.8719365908342771,0.6666666666666666,0.7051948051948052,0.8116311133268518,0.5933698358404691,0.6666666666666667,-0.46823911664995754
2,2026,100,0.05,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-1.0671880367319164, -3.3081454494392504]","[[0.1647999306267956, -0.12401631114657363], [-0.12401631114657363, 0.535889419311305]]",0.9393939393939394,6,20,153.77587032153588,gp,0.0015037593984962405,0.710243474387993,0.5,0.7548872180451127,1.0,0.0010680352998315682,0.7,-0.9462945083459547
2,2026,100,0.05,controlled_d2_s2026,controlled_d2_s2026::region_2,"[3.0506533124968103, 0.013043133305092845]","[[0.2873091966747668, -0.39369216004053603], [-0.39369216004053603, 1.0024917830322724]]",0.8903318903318904,7,21,153.77587032153588,gp,0.7233766233766233,0.8101027739166983,0.3333333333333333,0.5298701298701299,0.8524474104259244,0.5860094091838973,0.6666666666666667,-0.8333039147266242
2,2026,250,0.0,controlled_d2_s2026,controlled_d2_s2026::region_0,"[-0.8238880593234787, -3.1304075596228955]","[[0.3057402092440079, 0.020953171803881808], [0.020953171803881808, 0.7102853617344971]]",0.9074392809332569,21,63,357.75082292737585,gp,0.9705857645879963,0.9924802491957911,0.8571428571428571,0.9168106758832567,0.9560244884261745,0.963287201504182,0.6666666666666667,-0.9590231672109679
2,2026,250,0.0,controlled_d2_s2026,controlled_d2_s2026::region_1,"[2.4606318780083627, 1.1131578188422837]","[[0.7918168428973815, -0.5347716436481074], [-0.5347716436481074, 1.4252683608189973]]",0.8973826339842128,29,87,357.75082292737585,gp,0.9923999416782093,0.9923479689717222,0.8888888888888888,0.8600094772909527,0.9357431109521029,0.9848060665320265,0.6666666666666667,-0.47852408786831746
2,2026,250,0.02,controlled_d2_s2026,controlled_d2_s2026::region_0,"[-0.7308860847318523, -3.2479249508322634]","[[0.31982888074946836, 0.002584052412586941], [0.002584052412586941, 0.7342126277127742]]",0.90782176324345,21,63,359.4350041887775,gp,0.8878648233486943,0.996557116182507,0.8571428571428571,0.858054915514593,0.9753623156718284,0.8848080079162658,0.6666666666666667,-0.9826973482695265
2,2026,250,0.02,controlled_d2_s2026,controlled_d2_s2026::region_1,"[2.460631877834574, 1.1131578206045762]","[[0.7918168439298058, -0.5347716461109142], [-0.5347716461109142, 1.4252683538496072]]",0.8971056640354521,29,87,359.4350041887775,gp,0.8861631552088649,0.9958379118456439,0.8888888888888888,0.7617372603338922,0.9363190370368865,0.8824748660377432,0.6666666666666667,-0.4785240875109293
2,2026,250,0.05,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.3259816125025123, 1.141661929437916]","[[0.903217171332691, -0.6828940568510122], [-0.6828940568510122, 1.5134596831502654]]",0.8938420348058903,30,90,362.29418636664354,gp,0.7317035024900193,0.9718531121994245,0.7777777777777778,0.7381075852985964,0.9472836196745179,0.7111083261021446,0.6666666666666667,-0.4321744611557935
2,2026,250,0.05,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.7918901211803924, -3.1840013787099726]","[[0.39026934811309094, -0.02935026352745481], [-0.02935026352745481, 0.6132680847921832]]",0.9132530120481928,20,60,362.29418636664354,gp,0.8823562100583496,0.9896499888396428,0.8333333333333334,0.8521811614337318,0.9841937461511591,0.8732238134368353,0.6666666666666667,-0.9748994250224376
2,2026,500,0.0,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.3290052480311103, 1.5307444971840019]","[[0.7475982453070631, -0.5401297401883811], [-0.5401297401883811, 2.4111782556935855]]",0.9022821762928844,67,96,747.6227741833267,gp,0.9955473261971455,0.9904217462833271,0.9,0.8074064026044493,0.8825859487306669,0.9860117213198739,0.30208333333333337,-0.44299802032301605
2,2026,500,0.0,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.6420107675522766, -3.25731183882033]","[[0.6709652759309866, -0.11595208111273231], [-0.11595208111273231, 0.7174904711699717]]",0.8977955911823647,33,96,747.6227741833267,gp,0.9987214923012688,0.9951245360002351,0.9,0.9559007053716767,0.9944448567550612,0.9938522616197625,0.65625,-0.963114497312191
2,2026,500,0.02,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.360987158968584, 1.5730781653434243]","[[0.7976272006024195, -0.47569565807335773], [-0.47569565807335773, 2.365670934227499]]",0.8999448171705731,69,96,749.2467804389807,gp,0.9823859359011626,0.9942922804768196,0.9,0.7789338035811177,0.8698516490552027,0.9767787525155217,0.28125,-0.4442791685124721
2,2026,500,0.02,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.6414670352956036, -3.161691927848343]","[[0.6926120969393397, -0.1261817000442668], [-0.1261817000442668, 0.6127106363089676]]",0.902708643092637,31,93,749.2467804389807,gp,0.9300965370098752,0.991832381195751,0.9,0.8679090447912625,0.9902253476680227,0.9224998630444264,0.6666666666666667,-0.9402136049667514
2,2026,500,0.05,controlled_d2_s2026,controlled_d2_s2026::region_0,"[2.30025433098346, 1.5572194260498955]","[[0.8292298822069544, -0.40114455633677765], [-0.40114455633677765, 2.1238846613894324]]",0.9043317404038848,65,96,758.5746557708336,gp,0.9060326439032155,0.9831977980677649,0.8,0.7343733043950081,0.8709312116255165,0.8908093004631568,0.32291666666666663,-0.4480272807836807
2,2026,500,0.05,controlled_d2_s2026,controlled_d2_s2026::region_1,"[-0.643883670194365, -3.383873211435566]","[[0.7756987019055351, -0.06794053688105559], [-0.06794053688105559, 0.7414079566968381]]",0.8942456341253936,35,96,758.5746557708336,gp,0.727967009928749,0.9899416092161651,0.9,0.8036218122626152,0.9835750173929054,0.7206448332651458,0.6354166666666667,-0.9720759095321704
2,777,100,0.0,controlled_d2_s777,controlled_d2_s777::region_0,"[1.5396029000700415, -1.2154882351508798]","[[3.1739823196102255, -1.7476506971685464], [-1.7476506971685464, 3.9506659415808647]]",0.904040404040404,20,60,173.48647717370352,gp,0.978382884134482,0.9890299740359489,0.8333333333333334,0.5076410113920535,0.5872196055341661,0.9676499984927436,0.6666666666666667,-0.06276260316642544
2,777,100,0.02,controlled_d2_s777,controlled_d2_s777::region_0,"[1.5396029000700417, -1.2154882351508798]","[[3.173982319610225, -1.7476506971685466], [-1.7476506971685466, 3.950665941580865]]",0.904040404040404,20,60,173.48647717370352,gp,0.8116699083078635,0.9528647782984554,0.8333333333333334,0.4617949430397333,0.601405288737475,0.7734116672313,0.6666666666666667,-0.06276260316642546
2,777,100,0.05,controlled_d2_s777,controlled_d2_s777::region_0,"[1.6442822391374599, -1.187737714239393]","[[3.2076904216094593, -1.6870216673599694], [-1.6870216673599694, 3.9804425426332197]]",0.904040404040404,20,60,174.38723518292664,gp,0.740372325646013,0.7201591094207577,0.5,0.35998888580161165,0.642011842571758,0.5331858746770078,0.6666666666666667,-0.07403499125309446
2,777,250,0.0,controlled_d2_s777,controlled_d2_s777::region_0,"[3.1737637021167084, -2.388117795067746]","[[0.5840832469241966, -0.0005313153991610645], [-0.0005313153991610645, 0.8006045393770291]]",0.9080939141180104,26,78,383.16659361555537,gp,0.996155742991186,0.9974626681527003,0.875,0.72951099533378,0.9831896807077037,0.993628165299624,0.6666666666666667,-0.9445298286742285
2,777,250,0.0,controlled_d2_s777,controlled_d2_s777::region_1,"[0.28616517888412835, 3.2374336224572464]","[[0.26240858187121247, 0.015518153199786427], [0.015518153199786427, 0.5664506109779414]]",0.8847389558232932,10,30,383.16659361555537,gp,0.9981088058202632,1.0,1.0,0.889210233592881,0.9324476458245196,0.9981088058202632,0.6666666666666667,-0.6719424858570732
2,777,250,0.0,controlled_d2_s777,controlled_d2_s777::region_2,"[-0.28095177813287703, -1.4366163165190553]","[[0.3876697376746509, 0.000822062615669133], [0.000822062615669133, 0.3128438718564074]]",0.9016064257028111,14,42,383.16659361555537,gp,0.9954622802041974,0.9914165073971455,0.8,0.8426383599384167,0.9961415422952316,0.9869177370856439,0.6666666666666667,-0.8410717022193217
2,777,250,0.02,controlled_d2_s777,controlled_d2_s777::region_0,"[3.0707338035117324, -2.371461374805491]","[[0.5729238136637599, -0.02464214489818168], [-0.02464214489818168, 0.8229072522844747]]",0.906858202038925,26,78,383.19439776296304,gp,0.9300193477408667,0.9980431398585171,0.875,0.6996674211864085,0.9848264629054976,0.9281994299484647,0.6666666666666667,-0.9383116742848717
2,777,250,0.02,controlled_d2_s777,controlled_d2_s777::region_1,"[0.2861651611167708, 3.2374336515267417]","[[0.26240858124119737, 0.015518173195694396], [0.015518173195694396, 0.5664506128637878]]",0.8855421686746988,10,30,383.19439776296304,gp,0.907007786429366,0.9697285865462897,0.6666666666666666,0.8424916573971077,0.9453201107905325,0.879551378720628,0.6666666666666667,-0.6719424921381061
2,777,250,0.02,controlled_d2_s777,controlled_d2_s777::region_2,"[-0.2771311867780294, -1.4380720955432316]","[[0.39516492884605103, -0.0019493581208459257], [-0.0019493581208459257, 0.31310115959860657]]",0.9033275960986804,14,42,383.19439776296304,gp,0.8876914350538855,0.9658334929031271,0.8,0.8116846284741918,0.9961415422952316,0.8573621193382837,0.6666666666666667,-0.8406552507804337
2,777,250,0.05,controlled_d2_s777,controlled_d2_s777::region_0,"[3.3550124767381444, -2.335303785871691]","[[0.6844009666091475, 0.09300827185941131], [0.09300827185941131, 0.8413222720324146]]",0.9080939141180105,26,78,404.89264283718927,gp,0.7907661958294869,0.9908803501208517,0.875,0.7147662464118159,0.9824147792345048,0.783554684987256,0.6666666666666667,-0.9453332905229221
2,777,250,0.05,controlled_d2_s777,controlled_d2_s777::region_1,"[-0.38948239438974536, -1.298182942398731]","[[0.44830629698317936, 0.031220638726966957], [0.031220638726966957, 0.34242957435738386]]",0.8979919678714858,15,45,404.89264283718927,gp,0.8471673254281951,0.9731427982395983,0.6,0.7756258234519103,0.9945268954352805,0.8244147816443501,0.6666666666666667,-0.8370319999620851
2,777,250,0.05,controlled_d2_s777,controlled_d2_s777::region_2,"[-0.2729880317223648, 3.2517197575575736]","[[1.4939480027939318, 0.33895316771640205], [0.33895316771640205, 0.5539065825259601]]",0.8888888888888888,9,28,404.89264283718927,gp,0.3541324575807335,0.8176463216553318,0.3333333333333333,0.4094143404488232,0.7465359047912693,0.28955510131964957,0.6785714285714286,-0.5325510665310202
2,777,500,0.0,controlled_d2_s777,controlled_d2_s777::region_0,"[0.23181689149941398, 3.4211124125876458]","[[0.24889456819956848, 0.013933597781350565], [0.013933597781350565, 0.41185509469871406]]",0.9115373604351562,21,63,732.7226377783417,gp,0.9951514581098513,0.9976266105789054,1.0,0.9362999231950845,0.9826663009495671,0.9927895761667865,0.6666666666666667,-0.6746130334674998
2,777,500,0.0,controlled_d2_s777,controlled_d2_s777::region_1,"[3.1605690435422265, -2.0757964428531173]","[[0.8691032079323773, 0.006026834521095889], [0.006026834521095889, 0.8476290758907967]]",0.9007826974704125,53,96,732.7226377783417,gp,0.9963544369103579,0.9952700373197081,1.0,0.9418475311991318,0.998017622706392,0.9916417176074286,0.44791666666666663,-0.9964231096048036
2,777,500,0.0,controlled_d2_s777,controlled_d2_s777::region_2,"[-0.4328421827885491, -1.3964689644477206]","[[0.46543779042507755, 0.07945098782291957], [0.07945098782291957, 0.34643929611770835]]",0.8921689532911979,26,78,732.7226377783417,gp,0.9949858686123,0.9885307085976378,1.0,0.9125431530494821,0.9830194669907942,0.9835740857439531,0.6666666666666667,-0.825537083921306
