problem,dim,seed,scenario,policy,step,best_y,normalized_regret,mode,selected_target_rank,selected_region_index,excess_improvement_residual,global_compatibility_trust,trusted_regions,rejected_regions,uncertain_regions
GMM,2,42,matching,arise,8,-0.394738099137955,0.6935591035525162,target,0,,0.4825469576904857,0.43768014613250583,0,0,9
GMM,2,42,mixed,target_only,1,-0.12722582054929782,1.0,target,0,,-0.24471466935372932,0.21836734693875726,0,0,26
GMM,2,42,mixed,target_only,2,-0.12722582054929782,1.0,target,0,,-0.09171230808990662,0.28287037037034957,0,0,26
GMM,2,42,mixed,target_only,3,-0.12722582054929782,1.0,target,0,,-0.0768581933731168,0.2745238095237909,0,0,26
GMM,2,42,mixed,target_only,4,-0.12722582054929782,1.0,target,0,,-0.08071413199050939,0.24592245989303252,0,0,26
GMM,2,42,mixed,target_only,5,-0.2308536016566932,0.8812922146715984,target,0,,1.733509399917718,0.2765592432258936,0,0,26
GMM,2,42,mixed,target_only,6,-0.2308536016566932,0.8812922146715984,target,0,,-0.05678084597376478,0.30501735106996586,0,0,26
GMM,2,42,mixed,target_only,7,-0.2308536016566932,0.8812922146715984,target,0,,-0.0659379260927848,0.3401098901098725,0,0,26
GMM,2,42,mixed,target_only,8,-0.28515723943548626,0.8190862646154488,target,0,,0.8469010626432607,0.35264613252706767,0,0,26
GMM,2,42,mixed,fixed,1,-0.12722582054929782,1.0,fixed,0,13.0,-0.24471466935372932,0.21836734693875726,0,0,26
GMM,2,42,mixed,fixed,2,-0.12722582054929782,1.0,fixed,0,13.0,-0.09171230808990662,0.28287037037034957,0,0,26
GMM,2,42,mixed,fixed,3,-0.12722582054929782,1.0,fixed,0,11.0,-0.0768581933731168,0.2745238095237909,0,0,26
GMM,2,42,mixed,fixed,4,-0.12722582054929782,1.0,fixed,1,15.0,-0.08069432070652384,0.24592245989303252,0,0,26
GMM,2,42,mixed,fixed,5,-0.2271860463067127,0.8854934758441629,fixed,1,4.0,1.6680627042296765,0.26309122975788085,0,0,26
GMM,2,42,mixed,fixed,6,-0.2271860463067127,0.8854934758441629,fixed,0,4.0,-0.06237956639535511,0.32165268941582964,0,0,26
GMM,2,42,mixed,fixed,7,-0.5789389838082307,0.4825531470312655,fixed,0,24.0,6.577807395816965,0.36082667332665475,2,0,24
GMM,2,42,mixed,fixed,8,-0.5965292468513038,0.4624031337155966,fixed,0,2.0,0.05088389672080286,0.42221655328796126,0,1,25
GMM,2,42,mixed,global_adaptive,1,-0.12722582054929782,1.0,global,0,13.0,-0.24471466935372932,0.21836734693875726,0,0,26
GMM,2,42,mixed,global_adaptive,2,-0.12722582054929782,1.0,global,0,13.0,-0.09171230808990662,0.28287037037034957,0,0,26
GMM,2,42,mixed,global_adaptive,3,-0.12722582054929782,1.0,global,0,11.0,-0.0768581933731168,0.2745238095237909,0,0,26
GMM,2,42,mixed,global_adaptive,4,-0.12722582054929782,1.0,global,0,15.0,-0.08071413199050939,0.24592245989303252,0,0,26
GMM,2,42,mixed,global_adaptive,5,-0.2308536016566932,0.8812922146715984,global,0,4.0,1.733509399917718,0.2765592432258936,0,0,26
GMM,2,42,mixed,global_adaptive,6,-0.2308536016566932,0.8812922146715984,global,0,25.0,-0.05678084597376478,0.30501735106996586,0,0,26
GMM,2,42,mixed,global_adaptive,7,-0.2308536016566932,0.8812922146715984,global,0,10.0,-0.0659379260927848,0.3401098901098725,0,0,26
GMM,2,42,mixed,global_adaptive,8,-0.28515723943548626,0.8190862646154488,global,0,4.0,0.8469010626432607,0.35264613252706767,0,0,26
GMM,2,42,mixed,posterior,1,-0.12722582054929782,1.0,target,0,,-0.24471466935372932,0.21836734693875726,0,0,26
GMM,2,42,mixed,posterior,2,-0.12722582054929782,1.0,target,0,,-0.09171230808990662,0.28287037037034957,0,0,26
GMM,2,42,mixed,posterior,3,-0.12722582054929782,1.0,target,0,,-0.0768581933731168,0.2745238095237909,0,0,26
GMM,2,42,mixed,posterior,4,-0.12722582054929782,1.0,target,0,,-0.08071413199050939,0.24592245989303252,0,0,26
GMM,2,42,mixed,posterior,5,-0.2308536016566932,0.8812922146715984,target,0,,1.733509399917718,0.2765592432258936,0,0,26
