problem,dim,seed,method,initial_best_y,final_best_y,known_optimum_y,final_normalized_regret,auc_normalized_regret,total_improvement,trace_points
Rastrigin,2,1234,Local-Rank-No-Reliability,23.924378891254843,4.039570248231016,0.0,0.16884744496784462,9.285574775585967,19.884808643023828,21
Rastrigin,2,1234,Local-Rank+Reliability,23.924378891254843,4.039570248231016,0.0,0.16884744496784462,9.285574775585967,19.884808643023828,21
Rastrigin,2,5678,Target-Only,11.357445118110606,0.5078313521239437,0.0,0.044713520236532314,5.916583097521638,10.849613765986662,21
Rastrigin,2,5678,Geometry-Only,11.357445118110606,0.1052171569140512,0.0,0.009264157195553752,4.562853153208302,11.252227961196555,21
Rastrigin,2,5678,Local-Rank-No-Reliability,11.357445118110606,0.1052171569140512,0.0,0.009264157195553752,4.562853153208302,11.252227961196555,21
Rastrigin,2,5678,Local-Rank+Reliability,11.357445118110606,0.1052171569140512,0.0,0.009264157195553752,4.562853153208302,11.252227961196555,21
Rastrigin,2,8888,Target-Only,22.767326168350742,12.149255134109236,0.0,0.5336267879799661,13.237588425709507,10.618071034241506,21
Rastrigin,2,8888,Geometry-Only,22.767326168350742,1.311086712964162,0.0,0.05758632802418083,8.857798452803326,21.45623945538658,21
Rastrigin,2,8888,Local-Rank-No-Reliability,22.767326168350742,6.167331507784212,0.0,0.2708851914441111,10.62017669617493,16.59999466056653,21
Rastrigin,2,8888,Local-Rank+Reliability,22.767326168350742,6.167331507784212,0.0,0.2708851914441111,10.62017669617493,16.59999466056653,21
Lunacek,2,42,Target-Only,10.107676724756756,2.6343294993072255,0.0,0.26062660797757375,12.388943902964158,7.47334722544953,21
Lunacek,2,42,Geometry-Only,10.107676724756756,5.420897147760189,0.0,0.536314852104715,13.276565355518366,4.6867795769965666,21
Lunacek,2,42,Local-Rank-No-Reliability,10.107676724756756,2.9509595451215267,0.0,0.29195230768448843,12.95755448214847,7.156717179635229,21
Lunacek,2,42,Local-Rank+Reliability,10.107676724756756,2.9509595451215267,0.0,0.29195230768448843,12.95755448214847,7.156717179635229,21
Lunacek,2,101,Target-Only,12.526545196985627,2.59164978284866,0.0,0.20689262219500965,8.99032803813256,9.934895414136967,21
Lunacek,2,101,Geometry-Only,12.526545196985627,3.023497994868915,0.0,0.24136726825497634,11.010847994726063,9.503047202116711,21
Lunacek,2,101,Local-Rank-No-Reliability,12.526545196985627,3.0417902645133648,0.0,0.2428275487518568,9.129876488488307,9.484754932472262,21
Lunacek,2,101,Local-Rank+Reliability,12.526545196985627,3.0417902645133648,0.0,0.2428275487518568,9.129876488488307,9.484754932472262,21
Lunacek,2,2026,Target-Only,7.1683617992737645,3.9919581341259316,0.0,0.5568856938178486,14.622125566835898,3.176403665147833,21
Lunacek,2,2026,Geometry-Only,7.1683617992737645,3.973036757584069,0.0,0.5542461260795433,19.77712306303977,3.1953250416896957,21
Lunacek,2,2026,Local-Rank-No-Reliability,7.1683617992737645,5.135118398409517,0.0,0.7163587081960292,17.87269031147022,2.0332434008642473,21
Lunacek,2,2026,Local-Rank+Reliability,7.1683617992737645,5.135118398409517,0.0,0.7163587081960292,17.87269031147022,2.0332434008642473,21
Lunacek,2,777,Target-Only,18.95350865376016,3.208963912210264,0.0,0.16930711726420333,7.454464729893861,15.744544741549896,21
Lunacek,2,777,Geometry-Only,18.95350865376016,3.723207049072438,0.0,0.1964389347158578,7.723051932295579,15.230301604687721,21
Lunacek,2,777,Local-Rank-No-Reliability,18.95350865376016,3.6486229403085932,0.0,0.19250382643979472,7.962413875503884,15.304885713451567,21
Lunacek,2,777,Local-Rank+Reliability,18.95350865376016,3.6486229403085932,0.0,0.19250382643979472,7.962413875503884,15.304885713451567,21
Lunacek,2,999,Target-Only,10.317418332055588,1.9929033509494252,0.0,0.1931591108172474,10.996547068287093,8.324514981106162,21
Lunacek,2,999,Geometry-Only,10.317418332055588,2.447113580712542,0.0,0.2371827430035971,11.491699952427995,7.870304751343046,21
Lunacek,2,999,Local-Rank-No-Reliability,10.317418332055588,3.238214353919624,0.0,0.3138589761218356,9.638817475045403,7.079203978135965,21
Lunacek,2,999,Local-Rank+Reliability,10.317418332055588,3.238214353919624,0.0,0.3138589761218356,9.638817475045403,7.079203978135965,21
Lunacek,2,1234,Target-Only,12.782586065821645,8.057679387577112,0.0,0.6303637891492011,17.171538655756333,4.724906678244533,21
Lunacek,2,1234,Geometry-Only,12.782586065821645,1.8720710521065498,0.0,0.14645479736781383,6.5333198245147805,10.910515013715095,21
Lunacek,2,1234,Local-Rank-No-Reliability,12.782586065821645,1.3499541692783321,0.0,0.10560884646713772,7.027091981305777,11.432631896543313,21
Lunacek,2,1234,Local-Rank+Reliability,12.782586065821645,1.3499541692783321,0.0,0.10560884646713772,7.027091981305777,11.432631896543313,21
Lunacek,2,5678,Target-Only,2.4278016634527115,2.4278016634527115,0.0,1.0,20.0,0.0,21
Lunacek,2,5678,Geometry-Only,2.4278016634527115,1.3697925169074916,0.0,0.5642110463667093,18.038949708650186,1.05800914654522,21
Lunacek,2,5678,Local-Rank-No-Reliability,2.4278016634527115,2.4278016634527115,0.0,1.0,20.0,0.0,21
Lunacek,2,5678,Local-Rank+Reliability,2.4278016634527115,2.4278016634527115,0.0,1.0,20.0,0.0,21
Lunacek,2,8888,Target-Only,17.164536935166232,2.9665652003216487,0.0,0.17283106509234347,4.668343741643309,14.197971734844584,21
Lunacek,2,8888,Geometry-Only,17.164536935166232,2.4197405457967878,0.0,0.1409732493767012,8.066835136132944,14.744796389369444,21
Lunacek,2,8888,Local-Rank-No-Reliability,17.164536935166232,6.108993502871071,0.0,0.35590785384691226,7.44020315001479,11.055543432295162,21
Lunacek,2,8888,Local-Rank+Reliability,17.164536935166232,6.108993502871071,0.0,0.35590785384691226,7.44020315001479,11.055543432295162,21
