problem,dim,seed,n_init,target_only_r2_oos,match_partial_corr,match_corr_pval,match_delta_r2_oos,match_perm_pval,rand_partial_corr,rand_delta_r2_oos,wrong_partial_corr,wrong_delta_r2_oos,method,top1_true_y,top1_raw_regret,top1_normalized_regret,top1_signed_improvement,top1_positive_improvement,is_improved,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle
Rastrigin,2,1234,6,-0.00488937685468982,0.26753466027568096,0.0,0.06961653752401198,0.0,-0.2401364672698397,0.05643777263640093,0.1849582832487533,0.033459610108832916,Oracle-Target-Region,39.46086880187877,35.993171233373786,0.6807908133102238,-6.633587533780222,0.0,0.0,0.0,0.0,139
Rastrigin,2,1234,6,-0.00488937685468982,0.26753466027568096,0.0,0.06961653752401198,0.0,-0.2401364672698397,0.05643777263640093,0.1849582832487533,0.033459610108832916,Hard-Filter,22.491501239268004,19.02380367076302,0.35982466477596914,10.335780028830541,10.335780028830541,1.0,0.0,0.0,65
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Target-Only,17.079929542825123,16.33481585882169,0.31465647777561173,-1.1586159376596505,0.0,0.0,0.0,0.0,26
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Source-Region,21.82239440943865,21.077280725435216,0.4060102649134878,-5.901080804273178,0.0,0.0,0.0,0.0,293
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Random-Region,17.079929542825123,16.33481585882169,0.31465647777561173,-1.1586159376596505,0.0,0.0,0.0,0.0,158
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Wrong-Source,17.079929542825123,16.33481585882169,0.31465647777561173,-1.1586159376596505,0.0,0.0,0.0,0.0,10
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Oracle-Target-Region,0.7451136840034351,0.0,0.0,15.176199921162038,15.176199921162038,1.0,1.0,1.0,0
Rastrigin,2,5678,6,0.07768636458060929,0.31823428288739897,0.0,0.09100600069342935,0.0,0.0470859064060053,0.0008382469011862792,0.2235155542597595,0.04564355851100832,Hard-Filter,17.079929542825123,16.33481585882169,0.31465647777561173,-1.1586159376596505,0.0,0.0,0.0,0.0,549
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Target-Only,52.55912782784303,51.50089479421268,0.9171546304439113,-24.63772329784012,0.0,0.0,0.0,0.0,471
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Source-Region,33.8997627573861,32.84152972375575,0.5848589850207554,-5.978358227383193,0.0,0.0,0.0,0.0,96
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Random-Region,33.26511821699701,32.20688518336666,0.5735569060718434,-5.3437136869941035,0.0,0.0,0.0,0.0,579
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Wrong-Source,66.94793268451838,65.88969965088802,1.173397925897034,-39.026528154515475,0.0,0.0,0.0,0.0,58
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Oracle-Target-Region,27.452568515621806,26.394335481991455,0.47004400800272667,0.46883601438110034,0.46883601438110034,1.0,0.0,0.0,96
Rastrigin,2,8888,6,-0.0024167604398857012,0.4333927976103919,0.0,0.18653194415651342,0.0,-0.1168733948077056,0.012188067562385219,-0.20822339054336184,0.04225480532068582,Hard-Filter,34.68313046004975,33.6248974264194,0.5988096031354316,-6.761725930046847,0.0,0.0,0.0,0.0,182
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Target-Only,15.091847032984141,14.814661646057456,0.3857493829874417,-1.2066269359438788,0.0,0.0,0.0,0.0,980
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Source-Region,12.397305862296667,12.120120475369982,0.31558796999941263,1.4879142347435952,1.4879142347435952,1.0,0.0,0.0,697
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Random-Region,12.397305862296667,12.120120475369982,0.31558796999941263,1.4879142347435952,1.4879142347435952,1.0,0.0,0.0,47
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Wrong-Source,29.51984428474523,29.242658897818544,0.7614306621540492,-15.634624187704967,0.0,0.0,0.0,0.0,104
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Oracle-Target-Region,12.397305862296667,12.120120475369982,0.31558796999941263,1.4879142347435952,1.4879142347435952,1.0,0.0,0.0,2
Lunacek,2,42,6,-0.05463762842721831,0.06624771708331091,0.03629850582179639,0.0029813477044615677,0.12,0.05544791092991576,0.00042205231344993877,0.0663998905591524,-0.003890949647170183,Hard-Filter,15.091847032984141,14.814661646057456,0.3857493829874417,-1.2066269359438788,0.0,0.0,0.0,0.0,985
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Target-Only,17.29963037118475,16.023419813020425,0.4130047097968415,-12.391237448171118,0.0,0.0,0.0,0.0,682
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Source-Region,9.126136808069639,7.849926249905312,0.20233237040536742,-4.217743885056006,0.0,0.0,0.0,1.0,908
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Random-Region,10.092880193968966,8.81666963580464,0.22725024537840696,-5.184487270955334,0.0,0.0,0.0,1.0,508
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Wrong-Source,13.56575274427828,12.289542186113954,0.3167637659962972,-8.657359821264647,0.0,0.0,0.0,0.0,721
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Oracle-Target-Region,24.433595983176193,23.157385425011867,0.5968831472129914,-19.52520306016256,0.0,0.0,0.0,0.0,290
Lunacek,2,101,6,-0.001399689882859878,-0.008830857918899492,0.7804193635835674,-0.0042280204345195305,0.9,0.010982939042942626,-0.0017088177336725963,0.002107520234902888,-0.005825490064147232,Hard-Filter,17.29963037118475,16.023419813020425,0.4130047097968415,-12.391237448171118,0.0,0.0,0.0,0.0,844
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Target-Only,26.599821436023543,25.17370705176853,0.6789086157840747,-10.95783478561938,0.0,0.0,0.0,0.0,538
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Source-Region,13.486902837087001,12.060788452831988,0.3252668817086863,2.1550838133171624,2.1550838133171624,1.0,0.0,0.0,719
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Random-Region,17.352204543571787,15.926090159316773,0.4295100361134345,-1.7102178931676235,0.0,0.0,0.0,0.0,651
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Wrong-Source,4.452494066494038,3.026379682239024,0.08161830264730911,11.189492583910127,11.189492583910127,1.0,1.0,1.0,898
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Oracle-Target-Region,4.233969447165905,2.8078550629108916,0.07572492164793097,11.40801720323826,11.40801720323826,1.0,1.0,1.0,325
Lunacek,2,2026,6,-0.000273019784017281,0.08819086790530818,0.005280709502843761,0.006764778497554413,0.0,-0.12256938407809953,0.0066632405401174655,0.06557678624067113,0.0017529142727686908,Hard-Filter,19.132142813143403,17.706028428888388,0.477513114257266,-3.4901561627392397,0.0,0.0,0.0,0.0,733
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Target-Only,17.80151733395397,15.954325082273662,0.4481345289165321,-9.676623566961721,0.0,0.0,0.0,0.0,945
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Source-Region,24.31218175829512,22.464989506614813,0.6310099260072844,-16.187287991302874,0.0,0.0,0.0,0.0,593
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Random-Region,21.36405189103363,19.51685963935332,0.5482011088096279,-13.23915812404138,0.0,0.0,0.0,0.0,920
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Wrong-Source,18.34435688571159,16.497164634031282,0.4633821276428766,-10.219463118719341,0.0,0.0,0.0,0.0,787
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Oracle-Target-Region,14.298574838325463,12.451382586645154,0.3497418061278806,-6.173681071333213,0.0,0.0,0.0,0.0,571
Lunacek,2,777,6,-0.008955977583011254,-0.014929306216464136,0.6374225881541806,-0.0007537237308092859,0.32,-0.14371866419038182,0.020472747317854534,0.09580607049381241,0.0062243708446541035,Hard-Filter,30.443988946175722,28.596796694495414,0.8032437567320296,-22.31909517918347,0.0,0.0,0.0,0.0,477
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Target-Only,6.851668828471257,6.063180850375463,0.15375460070385216,-0.9945018483937611,0.0,0.0,1.0,1.0,289
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Source-Region,19.642097479437588,18.853609501341793,0.4781037003911322,-13.784930499360092,0.0,0.0,0.0,0.0,315
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Random-Region,30.588682662460265,29.80019468436447,0.7556952608972204,-24.73151568238277,0.0,0.0,0.0,0.0,655
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Wrong-Source,30.825830860080156,30.03734288198436,0.761709039363094,-24.96866388000266,0.0,0.0,0.0,0.0,582
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Oracle-Target-Region,5.766485062985544,4.977997084889751,0.1262357124057691,0.09068191709195172,0.09068191709195172,1.0,1.0,1.0,70
Lunacek,2,999,6,0.007509811907250752,0.1635767318023067,2.0063857975038957e-07,0.023074794804458287,0.0,-0.05609314913260923,-0.0008127395196511067,-0.10968524492261404,0.00802083240867546,Hard-Filter,6.851668828471257,6.063180850375463,0.15375460070385216,-0.9945018483937611,0.0,0.0,1.0,1.0,232
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Target-Only,23.71607347151083,21.60047986338291,0.5711880911665819,-12.267102864480867,0.0,0.0,0.0,0.0,862
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Source-Region,33.15567690462968,31.04008329650176,0.8208024099425653,-21.706706297599716,0.0,0.0,0.0,0.0,983
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Random-Region,23.71607347151083,21.60047986338291,0.5711880911665819,-12.267102864480867,0.0,0.0,0.0,0.0,763
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Wrong-Source,36.3015977825801,34.18600417445219,0.9039909572620034,-24.85262717555014,0.0,0.0,0.0,0.0,675
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Oracle-Target-Region,32.93330854233779,30.81771493420987,0.8149222553720801,-21.484337935307828,0.0,0.0,0.0,0.0,399
Lunacek,2,1234,6,0.001198113877700524,0.0827051214546048,0.008915789417116349,0.0056861818541431575,0.0,-0.0347199481343411,0.0004722144288396013,-0.029658561374332745,-0.0033563178737111565,Hard-Filter,8.726229754598297,6.610636146470378,0.17480707214751048,2.7227408524316647,2.7227408524316647,1.0,0.0,1.0,934
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Target-Only,32.10635369565281,29.652002494283238,0.8160886615534978,-13.345753525142765,0.0,0.0,0.0,0.0,500
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Source-Region,25.585070649739283,23.130719448369714,0.6366085352592574,-6.824470479229241,0.0,0.0,0.0,0.0,247
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Random-Region,22.107773874802525,19.653422673432956,0.5409056406089031,-3.3471737042924836,0.0,0.0,0.0,0.0,208
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Wrong-Source,26.264610400363647,23.81025919899408,0.6553109714831298,-7.5040102298536056,0.0,0.0,0.0,0.0,371
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Oracle-Target-Region,20.516151848685304,18.061800647315735,0.49710068378538025,-1.7555516781752623,0.0,0.0,0.0,0.0,745
Lunacek,2,5678,6,-0.0019116164310313266,0.03126522438311707,0.32354319085460137,-0.0006944363142884491,0.36,0.013611219628698646,-0.0029010203369053134,0.09302617562394,0.007371131974006184,Hard-Filter,37.80429527038881,35.349944069019244,0.9729086103658197,-19.04369509987877,0.0,0.0,0.0,0.0,265
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Target-Only,23.07977444400631,21.243239972997408,0.5711704993041761,-6.499248973679137,0.0,0.0,0.0,0.0,456
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Source-Region,35.559085846986164,33.72255137597726,0.9067038046790892,-18.97856037665899,0.0,0.0,0.0,0.0,223
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Random-Region,22.813165574558575,20.97663110354967,0.5640021426281252,-6.2326401042314,0.0,0.0,0.0,0.0,113
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Wrong-Source,23.07977444400631,21.243239972997408,0.5711704993041761,-6.499248973679137,0.0,0.0,0.0,0.0,201
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Oracle-Target-Region,35.74638854181174,33.90985407080284,0.9117398431487637,-19.165863071484566,0.0,0.0,0.0,0.0,90
Lunacek,2,8888,6,0.009332778914235673,0.03118231974698778,0.3248285108760338,0.0007282532505195061,0.1,-0.04261076389957513,-0.0027934950731069996,0.04050781154073607,-0.0013566857912472585,Hard-Filter,35.559085846986164,33.72255137597726,0.9067038046790892,-18.97856037665899,0.0,0.0,0.0,0.0,269
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Target-Only,10.04406801428816,9.239063862353147,0.7846552235105235,-4.060980538979413,0.0,0.0,0.0,0.0,446
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Source-Region,8.44047940286659,7.635475250931577,0.6484656485644047,-2.4573919275578433,0.0,0.0,0.0,0.0,192
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Random-Region,8.795150120218574,7.990145968283562,0.6785871235474317,-2.812062644909828,0.0,0.0,0.0,0.0,460
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Wrong-Source,5.706871327394172,4.901867175459159,0.416305779620315,0.2762161479145746,0.2762161479145746,1.0,0.0,0.0,308
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Oracle-Target-Region,3.5735760477367653,2.7685718958017524,0.23512927630656988,2.409511427571981,2.409511427571981,1.0,1.0,1.0,161
Ackley,2,42,6,0.1441815572511479,0.30322251866938943,0.0,0.07822388676486913,0.0,-0.1760845550096071,0.02667960813895176,0.22890902716610148,0.043523867687157214,Hard-Filter,9.332030466353698,8.527026314418686,0.7241832980377516,-3.348942991044952,0.0,0.0,0.0,0.0,170
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Target-Only,8.439143688780003,6.699426886629428,0.6084577363072794,-7.324059370799105,0.0,0.0,0.0,0.0,380
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Source-Region,4.0598493905995205,2.320132588448945,0.210719908820535,-2.944765072618622,0.0,0.0,0.0,1.0,188
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Random-Region,10.515165039567925,8.77544823741735,0.7970068873021219,-9.400080721587027,0.0,0.0,0.0,0.0,258
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Wrong-Source,9.78452203992265,8.044805237772074,0.730648168394363,-8.669437721941751,0.0,0.0,0.0,0.0,443
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Oracle-Target-Region,4.0598493905995205,2.320132588448945,0.210719908820535,-2.944765072618622,0.0,0.0,0.0,1.0,111
Ackley,2,101,6,0.10012775465818369,0.5021675146614816,0.0,0.22634267672907604,0.0,-0.07290683572098319,0.0031558938706647277,0.011160841443679381,-0.002153812823116108,Hard-Filter,6.0118739308118485,4.272157128661274,0.3880073772940377,-4.8967896128309505,0.0,0.0,0.0,0.0,159
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Target-Only,6.64194679650366,5.48922078589683,0.4944730461683309,-2.411626707742272,0.0,0.0,0.0,0.0,213
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Source-Region,4.581139735127682,3.428413724520851,0.3088340301859741,-0.35081964636629337,0.0,0.0,0.0,1.0,110
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Random-Region,8.05795936104418,6.905233350437349,0.622028499576202,-3.8276392722827914,0.0,0.0,0.0,0.0,147
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Wrong-Source,3.6232931988744395,2.4705671882676086,0.222550509625133,0.6070268898869489,0.6070268898869489,1.0,1.0,1.0,149
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Oracle-Target-Region,3.8766146515481847,2.723888640941354,0.24536989242081125,0.3537054372132036,0.3537054372132036,1.0,1.0,1.0,54
Ackley,2,2026,6,0.08428540355829228,0.717887301173973,0.0,0.47200839699143915,0.0,0.25210883242921356,0.057382599385689015,0.033089496115394024,-0.0005959384298241943,Hard-Filter,6.64194679650366,5.48922078589683,0.4944730461683309,-2.411626707742272,0.0,0.0,0.0,0.0,125
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Target-Only,5.710960766727506,5.6383621512070725,0.4489511083064589,2.0846452742360917,2.0846452742360917,1.0,0.0,0.0,117
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Source-Region,5.710960766727506,5.6383621512070725,0.4489511083064589,2.0846452742360917,2.0846452742360917,1.0,0.0,0.0,60
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Random-Region,2.7212962558732987,2.6486976403528644,0.21090091578288353,5.0743097850903,5.0743097850903,1.0,1.0,1.0,10
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Wrong-Source,5.314496448492836,5.241897832972402,0.417382881523205,2.4811095924707622,2.4811095924707622,1.0,0.0,0.0,131
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Oracle-Target-Region,3.13010752432351,3.057508908803076,0.24345226086092184,4.665498516640088,4.665498516640088,1.0,1.0,1.0,24
Ackley,2,777,6,0.5919123148534047,0.4750620303093742,0.0,0.09150211015857912,0.0,0.3944685421477163,0.062453478942808616,0.21150585557828386,0.01776647565546352,Hard-Filter,5.710960766727506,5.6383621512070725,0.4489511083064589,2.0846452742360917,2.0846452742360917,1.0,0.0,0.0,53
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Target-Only,5.798482428054172,5.217198819984439,0.453116573473798,-1.226380472468513,0.0,0.0,0.0,0.0,478
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Source-Region,7.16848386547923,6.587200257409497,0.5721019482696299,-2.596381909893571,0.0,0.0,0.0,0.0,266
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Random-Region,8.16528690621709,7.584003298147358,0.658674838019833,-3.593184950631432,0.0,0.0,0.0,0.0,347
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Wrong-Source,4.583360078722308,4.002076470652575,0.34758253226155844,-0.01125812313664909,0.0,0.0,0.0,1.0,189
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Oracle-Target-Region,3.9244199018651256,3.343136293795393,0.2903532171896372,0.647682053720533,0.647682053720533,1.0,1.0,1.0,188
